port1,port2,cnt,start_lat,start_lon,end_lat,end_lon,text
"Bremerhaven,Federal Republic of Germany","Veracruz,Mexico",7,53.5395845,8.580942499999999,19.173773,-96.1342241,"From Bremerhaven,Federal Republic of Germany to Veracruz,Mexico"
"Bremerhaven,Federal Republic of Germany","Yokohama,Japan",5,53.5395845,8.580942499999999,35.4437078,139.6380256,"From Bremerhaven,Federal Republic of Germany to Yokohama,Japan"
"Bridgetown,Barbados","Basseterre, St. Kitts,St. Kitts & Nevis",1,13.0968511,-59.61448189999999,17.302605800000002,-62.7176924,"From Bridgetown,Barbados to Basseterre, St. Kitts,St. Kitts & Nevis"
"Bridgetown,Barbados","Bremerhaven,Federal Republic of Germany",1,13.0968511,-59.61448189999999,53.5395845,8.580942499999999,"From Bridgetown,Barbados to Bremerhaven,Federal Republic of Germany"
"Bridgetown,Barbados","Bridgetown,Barbados",1,13.0968511,-59.61448189999999,13.0968511,-59.61448189999999,"From Bridgetown,Barbados to Bridgetown,Barbados"
"Bridgetown,Barbados","Cartagena ,Colombia",1,13.0968511,-59.61448189999999,10.3910485,-75.4794257,"From Bridgetown,Barbados to Cartagena ,Colombia"
"Bridgetown,Barbados","Halifax, NS,Canada",1,13.0968511,-59.61448189999999,44.64876350000001,-63.5752387,"From Bridgetown,Barbados to Halifax, NS,Canada"
"Bridgetown,Barbados","Philipsburgh,Netherland Antilles",2,13.0968511,-59.61448189999999,18.0295839,-63.04713709999999,"From Bridgetown,Barbados to Philipsburgh,Netherland Antilles"
"Bridgetown,Barbados","Saint John, NB,Canada",308,13.0968511,-59.61448189999999,45.2733153,-66.06330799999999,"From Bridgetown,Barbados to Saint John, NB,Canada"
"Brisbane,Australia","Veracruz,Mexico",470,-27.469770699999998,153.0251235,19.173773,-96.1342241,"From Brisbane,Australia to Veracruz,Mexico"
"British Columbia,Canada","Gothenburg,Sweden",1,53.72666829999999,-127.6476205,57.70887,11.97456,"From British Columbia,Canada to Gothenburg,Sweden"
"British Columbia,Canada","Kaohsiung,China (Taiwan)",2,53.72666829999999,-127.6476205,22.627278399999998,120.3014353,"From British Columbia,Canada to Kaohsiung,China (Taiwan)"
"British Columbia,Canada","Kemlik,Turkey",1,53.72666829999999,-127.6476205,40.43181999999999,29.155416,"From British Columbia,Canada to Kemlik,Turkey"
"British Columbia,Canada","Nagoya Ko ,Japan",1,53.72666829999999,-127.6476205,35.091814500000005,136.8801169,"From British Columbia,Canada to Nagoya Ko ,Japan"
"British Columbia,Canada","Ningpo ,China (Mainland)",3,53.72666829999999,-127.6476205,29.85228889999999,121.53260690000002,"From British Columbia,Canada to Ningpo ,China (Mainland)"
"British Columbia,Canada","Pusan,South Korea",4,53.72666829999999,-127.6476205,35.17955429999999,129.07564159999998,"From British Columbia,Canada to Pusan,South Korea"
"British Columbia,Canada","Sao Paulo,Brazil",1,53.72666829999999,-127.6476205,-23.550519899999998,-46.63330939999999,"From British Columbia,Canada to Sao Paulo,Brazil"
"British Columbia,Canada","Shanghai ,China (Mainland)",8,53.72666829999999,-127.6476205,31.237137,121.487881,"From British Columbia,Canada to Shanghai ,China (Mainland)"
"British Columbia,Canada","Singapore,Singapore",1,53.72666829999999,-127.6476205,1.352083,103.819836,"From British Columbia,Canada to Singapore,Singapore"
"British Columbia,Canada","Tsingtao,China (Mainland)",5,53.72666829999999,-127.6476205,36.28214699999999,119.98196999999999,"From British Columbia,Canada to Tsingtao,China (Mainland)"
"British Columbia,Canada","Yantian,China (Mainland)",1,53.72666829999999,-127.6476205,,,"From British Columbia,Canada to Yantian,China (Mainland)"
"Brockville, ONT,Canada","Kobe,Japan",1,44.5895244,-75.68428580000001,34.690083,135.1955112,"From Brockville, ONT,Canada to Kobe,Japan"
"Buenaventura,Colombia","Hong Kong,Hong Kong",32,3.8830470999999998,-77.01972119999998,22.396428,114.10949699999999,"From Buenaventura,Colombia to Hong Kong,Hong Kong"
"Buenaventura,Colombia","Vung Tau,Vietnam",75,3.8830470999999998,-77.01972119999998,10.4113797,107.136224,"From Buenaventura,Colombia to Vung Tau,Vietnam"
"Buenos Aires,Argentina","Buenos Aires,Argentina",10,-34.6036844,-58.381559100000004,-34.6036844,-58.381559100000004,"From Buenos Aires,Argentina to Buenos Aires,Argentina"
"Buenos Aires,Argentina","Cartagena ,Colombia",1,-34.6036844,-58.381559100000004,10.3910485,-75.4794257,"From Buenos Aires,Argentina to Cartagena ,Colombia"
"Buenos Aires,Argentina","Halifax, NS,Canada",19,-34.6036844,-58.381559100000004,44.64876350000001,-63.5752387,"From Buenos Aires,Argentina to Halifax, NS,Canada"
"Buenos Aires,Argentina","Hamilton,Bermuda",4,-34.6036844,-58.381559100000004,32.2945837,-64.7858887,"From Buenos Aires,Argentina to Hamilton,Bermuda"
"Buenos Aires,Argentina","Kobe,Japan",6,-34.6036844,-58.381559100000004,34.690083,135.1955112,"From Buenos Aires,Argentina to Kobe,Japan"
"Buenos Aires,Argentina","Rio Grande,Brazil",1,-34.6036844,-58.381559100000004,-30.0346316,-51.217698600000006,"From Buenos Aires,Argentina to Rio Grande,Brazil"
"Buenos Aires,Argentina","Salvador,Brazil",4,-34.6036844,-58.381559100000004,-12.972218400000001,-38.5014136,"From Buenos Aires,Argentina to Salvador,Brazil"
"Burnaby, BC,Canada","Kaohsiung,China (Taiwan)",5,49.2488091,-122.9805104,22.627278399999998,120.3014353,"From Burnaby, BC,Canada to Kaohsiung,China (Taiwan)"
"Burnaby, BC,Canada","Ningpo ,China (Mainland)",8,49.2488091,-122.9805104,29.85228889999999,121.53260690000002,"From Burnaby, BC,Canada to Ningpo ,China (Mainland)"
"Burnaby, BC,Canada","Shanghai ,China (Mainland)",1,49.2488091,-122.9805104,31.237137,121.487881,"From Burnaby, BC,Canada to Shanghai ,China (Mainland)"
"Burnaby, BC,Canada","Yantian,China (Mainland)",1,49.2488091,-122.9805104,,,"From Burnaby, BC,Canada to Yantian,China (Mainland)"
"Cagliari,Italy","Progreso,Mexico",10,39.2238411,9.121661300000001,21.2811908,-89.66516279999998,"From Cagliari,Italy to Progreso,Mexico"
"Cagliari,Italy","Vancouver, BC ,Canada",2,39.2238411,9.121661300000001,49.282729100000005,-123.1207375,"From Cagliari,Italy to Vancouver, BC ,Canada"
"Calcutta,India","Colombo Harbor,Sri Lanka",5,22.572646,88.36389500000001,6.945533500000001,79.8479247,"From Calcutta,India to Colombo Harbor,Sri Lanka"
"Calcutta,India","Zarate,Argentina",2,22.572646,88.36389500000001,-34.095781099999996,-59.024230200000005,"From Calcutta,India to Zarate,Argentina"
"Caldera,Costa Rica","Port Natal,South Africa",8,9.940055300000001,-84.7276382,-29.85868039999999,31.0218404,"From Caldera,Costa Rica to Port Natal,South Africa"
"Callao,Peru","Balboa,Panama",1,-12.050849099999999,-77.1259843,8.9613962,-79.5631537,"From Callao,Peru to Balboa,Panama"
"Callao,Peru","Bremerhaven,Federal Republic of Germany",1,-12.050849099999999,-77.1259843,53.5395845,8.580942499999999,"From Callao,Peru to Bremerhaven,Federal Republic of Germany"
"Callao,Peru","Callao,Peru",11,-12.050849099999999,-77.1259843,-12.050849099999999,-77.1259843,"From Callao,Peru to Callao,Peru"
"Callao,Peru","Felixstowe ,United Kingdom",1,-12.050849099999999,-77.1259843,51.961726,1.3512549999999999,"From Callao,Peru to Felixstowe ,United Kingdom"
"Callao,Peru","Port do Pecem,Brazil",2,-12.050849099999999,-77.1259843,-3.5522452000000007,-38.831898200000005,"From Callao,Peru to Port do Pecem,Brazil"
"Callao,Peru","Puerto Manzanillo,Panama",1,-12.050849099999999,-77.1259843,9.3651477,-79.88115140000001,"From Callao,Peru to Puerto Manzanillo,Panama"
"Callao,Peru","Rotterdam,Netherlands",1,-12.050849099999999,-77.1259843,51.9244201,4.4777325999999995,"From Callao,Peru to Rotterdam,Netherlands"
"Callao,Peru","Salalah,Oman",1,-12.050849099999999,-77.1259843,17.0506675,54.1065864,"From Callao,Peru to Salalah,Oman"
"Callao,Peru","Santander,Spain",70,-12.050849099999999,-77.1259843,43.46230569999999,-3.8099803,"From Callao,Peru to Santander,Spain"
"Callao,Peru","Southhampton,United Kingdom",1,-12.050849099999999,-77.1259843,50.90970040000001,-1.4043508999999998,"From Callao,Peru to Southhampton,United Kingdom"
"Cape Town,South Africa","Cape Town,South Africa",7,-33.9248685,18.424055300000003,-33.9248685,18.424055300000003,"From Cape Town,South Africa to Cape Town,South Africa"
"Cape Town,South Africa","Hong Kong,Hong Kong",20,-33.9248685,18.424055300000003,22.396428,114.10949699999999,"From Cape Town,South Africa to Hong Kong,Hong Kong"
"Cape Town,South Africa","Liverpool,United Kingdom",1,-33.9248685,18.424055300000003,53.40837140000001,-2.9915726,"From Cape Town,South Africa to Liverpool,United Kingdom"
"Cape Town,South Africa","Shanghai ,China (Mainland)",1,-33.9248685,18.424055300000003,31.237137,121.487881,"From Cape Town,South Africa to Shanghai ,China (Mainland)"
"Cape Town,South Africa","Singapore,Singapore",1,-33.9248685,18.424055300000003,1.352083,103.819836,"From Cape Town,South Africa to Singapore,Singapore"
"Cartagena ,Colombia",Brazil,7,10.3910485,-75.4794257,-14.235004,-51.92528,"From Cartagena ,Colombia to Brazil"
"Cartagena ,Colombia","Bremerhaven,Federal Republic of Germany",9,10.3910485,-75.4794257,53.5395845,8.580942499999999,"From Cartagena ,Colombia to Bremerhaven,Federal Republic of Germany"
"Cartagena ,Colombia","Buenos Aires,Argentina",6,10.3910485,-75.4794257,-34.6036844,-58.381559100000004,"From Cartagena ,Colombia to Buenos Aires,Argentina"
"Cartagena ,Colombia","Callao,Peru",9,10.3910485,-75.4794257,-12.050849099999999,-77.1259843,"From Cartagena ,Colombia to Callao,Peru"
"Cartagena ,Colombia","Cap Haitien,Haiti",18,10.3910485,-75.4794257,19.7370362,-72.20676809999998,"From Cartagena ,Colombia to Cap Haitien,Haiti"
"Cartagena ,Colombia","Cartagena ,Colombia",9,10.3910485,-75.4794257,10.3910485,-75.4794257,"From Cartagena ,Colombia to Cartagena ,Colombia"
"Cartagena ,Colombia","Halifax, NS,Canada",493,10.3910485,-75.4794257,44.64876350000001,-63.5752387,"From Cartagena ,Colombia to Halifax, NS,Canada"
"Cartagena ,Colombia","Nhava Sheva,India",353,10.3910485,-75.4794257,18.949936100000002,72.9511875,"From Cartagena ,Colombia to Nhava Sheva,India"
"Cartagena ,Colombia","Ningpo ,China (Mainland)",6,10.3910485,-75.4794257,29.85228889999999,121.53260690000002,"From Cartagena ,Colombia to Ningpo ,China (Mainland)"
"Cartagena ,Colombia","Port do Pecem,Brazil",4,10.3910485,-75.4794257,-3.5522452000000007,-38.831898200000005,"From Cartagena ,Colombia to Port do Pecem,Brazil"
"Cartagena ,Colombia","Progreso,Mexico",1,10.3910485,-75.4794257,21.2811908,-89.66516279999998,"From Cartagena ,Colombia to Progreso,Mexico"
"Cartagena ,Colombia","Puerto Manzanillo,Panama",1,10.3910485,-75.4794257,9.3651477,-79.88115140000001,"From Cartagena ,Colombia to Puerto Manzanillo,Panama"
"Cartagena ,Colombia","Salalah,Oman",1,10.3910485,-75.4794257,17.0506675,54.1065864,"From Cartagena ,Colombia to Salalah,Oman"
"Cartagena ,Colombia","San Vicente,Chile",5,10.3910485,-75.4794257,-34.4349435,-71.0913748,"From Cartagena ,Colombia to San Vicente,Chile"
"Cartagena ,Colombia","Tampico,Mexico",1,10.3910485,-75.4794257,22.233104100000002,-97.861099,"From Cartagena ,Colombia to Tampico,Mexico"
"Cartagena ,Colombia","Tanjung Pelepas,Malaysia",2,10.3910485,-75.4794257,1.3621673,103.5533946,"From Cartagena ,Colombia to Tanjung Pelepas,Malaysia"
"Cartagena ,Colombia","Tauranga,New Zealand",1,10.3910485,-75.4794257,-37.68779749999999,176.1651295,"From Cartagena ,Colombia to Tauranga,New Zealand"
"Cartagena ,Colombia","Tsingtao,China (Mainland)",3,10.3910485,-75.4794257,36.28214699999999,119.98196999999999,"From Cartagena ,Colombia to Tsingtao,China (Mainland)"
"Cartagena ,Colombia","Veracruz,Mexico",4,10.3910485,-75.4794257,19.173773,-96.1342241,"From Cartagena ,Colombia to Veracruz,Mexico"
"Cartagena ,Colombia","Zeebrugge,Belgium",73,10.3910485,-75.4794257,51.3189468,3.2068507,"From Cartagena ,Colombia to Zeebrugge,Belgium"
"Casablanca,Morocco","Pusan,South Korea",1,33.5731104,-7.589843399999999,35.17955429999999,129.07564159999998,"From Casablanca,Morocco to Pusan,South Korea"
"Casablanca,Morocco","Salalah,Oman",2,33.5731104,-7.589843399999999,17.0506675,54.1065864,"From Casablanca,Morocco to Salalah,Oman"
"Casablanca,Morocco","Valencia,Spain ",1,33.5731104,-7.589843399999999,39.4699075,-0.37628809999999996,"From Casablanca,Morocco to Valencia,Spain "
"Castries,St. Lucia","Christiansted, St. Croix,Virgin Islands",1,14.010109400000001,-60.987468699999994,17.7466397,-64.7031977,"From Castries,St. Lucia to Christiansted, St. Croix,Virgin Islands"
"Castries,St. Lucia","Saint John, NB,Canada",79,14.010109400000001,-60.987468699999994,45.2733153,-66.06330799999999,"From Castries,St. Lucia to Saint John, NB,Canada"
"Caucedo,Dominican Republic","Cristobal,Panama",3,18.425332,-69.632825,9.350599,-79.901527,"From Caucedo,Dominican Republic to Cristobal,Panama"
"Caucedo,Dominican Republic","Halifax, NS,Canada",23,18.425332,-69.632825,44.64876350000001,-63.5752387,"From Caucedo,Dominican Republic to Halifax, NS,Canada"
"Caucedo,Dominican Republic","Itajay,Brazil",1,18.425332,-69.632825,-26.910705199999995,-48.670913299999995,"From Caucedo,Dominican Republic to Itajay,Brazil"
"Caucedo,Dominican Republic","Nassau, New Providence Island,Bahamas",4,18.425332,-69.632825,25.0479835,-77.355413,"From Caucedo,Dominican Republic to Nassau, New Providence Island,Bahamas"
"Caucedo,Dominican Republic","Port of Spain,Trinidad",6,18.425332,-69.632825,10.6549013,-61.50192559999999,"From Caucedo,Dominican Republic to Port of Spain,Trinidad"
"Caucedo,Dominican Republic","Progreso,Mexico",1,18.425332,-69.632825,21.2811908,-89.66516279999998,"From Caucedo,Dominican Republic to Progreso,Mexico"
"Caucedo,Dominican Republic","Puerto Manzanillo,Panama",12,18.425332,-69.632825,9.3651477,-79.88115140000001,"From Caucedo,Dominican Republic to Puerto Manzanillo,Panama"
"Caucedo,Dominican Republic","Rotterdam,Netherlands",2,18.425332,-69.632825,51.9244201,4.4777325999999995,"From Caucedo,Dominican Republic to Rotterdam,Netherlands"
"Caucedo,Dominican Republic","South Riding Point,Bahamas",1,18.425332,-69.632825,26.63056,-78.23007700000001,"From Caucedo,Dominican Republic to South Riding Point,Bahamas"
"Caucedo,Dominican Republic","Suva Harbor ,Fiji Islands",22,18.425332,-69.632825,-18.1422373,178.406454,"From Caucedo,Dominican Republic to Suva Harbor ,Fiji Islands"
"Caucedo,Dominican Republic","Xcalac,Mexico",14,18.425332,-69.632825,18.2713888,-87.83583329999998,"From Caucedo,Dominican Republic to Xcalac,Mexico"
"Caucedo,Dominican Republic","Yarraville,Australia",2,18.425332,-69.632825,-37.817,144.89,"From Caucedo,Dominican Republic to Yarraville,Australia"
"Charlestown, Nevis Is.,St. Kitts & Nevis","Nassau, New Providence Island,Bahamas",8,17.1374798,-62.62366329999999,25.0479835,-77.355413,"From Charlestown, Nevis Is.,St. Kitts & Nevis to Nassau, New Providence Island,Bahamas"
"Charlestown, Nevis Is.,St. Kitts & Nevis","Saint John, NB,Canada",39,17.1374798,-62.62366329999999,45.2733153,-66.06330799999999,"From Charlestown, Nevis Is.,St. Kitts & Nevis to Saint John, NB,Canada"
"Chihuahua,Mexico","Anvers,Belgium",98,28.6329957,-106.0691004,51.2194475,4.402464299999999,"From Chihuahua,Mexico to Anvers,Belgium"
"Chihuahua,Mexico","Bremerhaven,Federal Republic of Germany",150,28.6329957,-106.0691004,53.5395845,8.580942499999999,"From Chihuahua,Mexico to Bremerhaven,Federal Republic of Germany"
"Chihuahua,Mexico","Cartagena ,Colombia",1,28.6329957,-106.0691004,10.3910485,-75.4794257,"From Chihuahua,Mexico to Cartagena ,Colombia"
"Chihuahua,Mexico","Gothenburg,Sweden",13,28.6329957,-106.0691004,57.70887,11.97456,"From Chihuahua,Mexico to Gothenburg,Sweden"
"Chihuahua,Mexico","Hong Kong,Hong Kong",18,28.6329957,-106.0691004,22.396428,114.10949699999999,"From Chihuahua,Mexico to Hong Kong,Hong Kong"
"Chihuahua,Mexico","Kaohsiung,China (Taiwan)",14,28.6329957,-106.0691004,22.627278399999998,120.3014353,"From Chihuahua,Mexico to Kaohsiung,China (Taiwan)"
"Chihuahua,Mexico","Montevideo,Uruguay",5,28.6329957,-106.0691004,-34.901112700000006,-56.16453139999999,"From Chihuahua,Mexico to Montevideo,Uruguay"
"Chihuahua,Mexico","Nagoya Ko ,Japan",38,28.6329957,-106.0691004,35.091814500000005,136.8801169,"From Chihuahua,Mexico to Nagoya Ko ,Japan"
"Chihuahua,Mexico","Port Swettenham,Malaysia",8,28.6329957,-106.0691004,2.999852,101.39283,"From Chihuahua,Mexico to Port Swettenham,Malaysia"
"Chihuahua,Mexico","Puerto Manzanillo,Panama",5,28.6329957,-106.0691004,9.3651477,-79.88115140000001,"From Chihuahua,Mexico to Puerto Manzanillo,Panama"
"Chihuahua,Mexico","Pusan,South Korea",62,28.6329957,-106.0691004,35.17955429999999,129.07564159999998,"From Chihuahua,Mexico to Pusan,South Korea"
"Chihuahua,Mexico","Shanghai ,China (Mainland)",23,28.6329957,-106.0691004,31.237137,121.487881,"From Chihuahua,Mexico to Shanghai ,China (Mainland)"
"Chihuahua,Mexico","Singapore,Singapore",14,28.6329957,-106.0691004,1.352083,103.819836,"From Chihuahua,Mexico to Singapore,Singapore"
"Chihuahua,Mexico","Southhampton,United Kingdom",1,28.6329957,-106.0691004,50.90970040000001,-1.4043508999999998,"From Chihuahua,Mexico to Southhampton,United Kingdom"
"Chihuahua,Mexico","Stadersand,Federal Republic of Germany",30,28.6329957,-106.0691004,53.6203259,9.5293974,"From Chihuahua,Mexico to Stadersand,Federal Republic of Germany"
"Chihuahua,Mexico","Tokyo ,Japan",30,28.6329957,-106.0691004,35.6894875,139.69170640000002,"From Chihuahua,Mexico to Tokyo ,Japan"
"Chihuahua,Mexico","Yantian,China (Mainland)",11,28.6329957,-106.0691004,,,"From Chihuahua,Mexico to Yantian,China (Mainland)"
"Chittagong,Bangladesh","Pusan,South Korea",6,22.356851000000002,91.7831819,35.17955429999999,129.07564159999998,"From Chittagong,Bangladesh to Pusan,South Korea"
"Civitavecchia,Italy","Civitavecchia,Italy",9,42.0924239,11.7954132,42.0924239,11.7954132,"From Civitavecchia,Italy to Civitavecchia,Italy"
"Civitavecchia,Italy","Sines,Portugal",15,42.0924239,11.7954132,37.9571555,-8.860890699999997,"From Civitavecchia,Italy to Sines,Portugal"
"Coahuila,Mexico","Bremerhaven,Federal Republic of Germany",63,27.058676000000002,-101.70682940000002,53.5395845,8.580942499999999,"From Coahuila,Mexico to Bremerhaven,Federal Republic of Germany"
"Coahuila,Mexico","Hong Kong,Hong Kong",213,27.058676000000002,-101.70682940000002,22.396428,114.10949699999999,"From Coahuila,Mexico to Hong Kong,Hong Kong"
"Coahuila,Mexico","Nagoya Ko ,Japan",11,27.058676000000002,-101.70682940000002,35.091814500000005,136.8801169,"From Coahuila,Mexico to Nagoya Ko ,Japan"
"Coahuila,Mexico","Singapore,Singapore",1,27.058676000000002,-101.70682940000002,1.352083,103.819836,"From Coahuila,Mexico to Singapore,Singapore"
